id,province_code,province_en_name,province,area_name,area_name_slug
487,KRB,karbala,كربلاء,عامود 784,KRB487
488,KRB,karbala,كربلاء,عامود 785,KRB488
489,KRB,karbala,كربلاء,عامود 786,KRB489
490,KRB,karbala,كربلاء,عامود 787,KRB490
491,KRB,karbala,كربلاء,عامود 788,KRB491
492,KRB,karbala,كربلاء,عامود 789,KRB492
493,KRB,karbala,كربلاء,عامود 790,KRB493
494,KRB,karbala,كربلاء,عامود 791,KRB494
495,KRB,karbala,كربلاء,عامود 792,KRB495
496,KRB,karbala,كربلاء,عامود 793,KRB496
497,KRB,karbala,كربلاء,عامود 794,KRB497
498,KRB,karbala,كربلاء,عامود 795,KRB498
499,KRB,karbala,كربلاء,عامود 796,KRB499
500,KRB,karbala,كربلاء,عامود 797,KRB500
501,KRB,karbala,كربلاء,عامود 798,KRB501
502,KRB,karbala,كربلاء,عامود 799,KRB502
503,KRB,karbala,كربلاء,عامود 800,KRB503
504,KRB,karbala,كربلاء,عامود 801,KRB504
505,KRB,karbala,كربلاء,عامود 802,KRB505
506,KRB,karbala,كربلاء,عامود 803,KRB506
507,KRB,karbala,كربلاء,عامود 804,KRB507
508,KRB,karbala,كربلاء,عامود 805,KRB508
509,KRB,karbala,كربلاء,عامود 806,KRB509
510,KRB,karbala,كربلاء,عامود 807,KRB510
511,KRB,karbala,كربلاء,عامود 808,KRB511
512,KRB,karbala,كربلاء,عامود 809,KRB512
513,KRB,karbala,كربلاء,عامود 810,KRB513
514,KRB,karbala,كربلاء,عامود 811,KRB514
515,KRB,karbala,كربلاء,عامود 812,KRB515
516,KRB,karbala,كربلاء,عامود 813,KRB516
517,KRB,karbala,كربلاء,عامود 814,KRB517
518,KRB,karbala,كربلاء,عامود 815,KRB518
519,KRB,karbala,كربلاء,عامود 816,KRB519
520,KRB,karbala,كربلاء,عامود 817,KRB520
521,KRB,karbala,كربلاء,عامود 818,KRB521
522,KRB,karbala,كربلاء,عامود 819,KRB522
523,KRB,karbala,كربلاء,عامود 820,KRB523
524,KRB,karbala,كربلاء,عامود 821,KRB524
525,KRB,karbala,كربلاء,عامود 822,KRB525
526,KRB,karbala,كربلاء,عامود 823,KRB526
527,KRB,karbala,كربلاء,عامود 824,KRB527
528,KRB,karbala,كربلاء,عامود 825,KRB528
529,KRB,karbala,كربلاء,عامود 826,KRB529
530,KRB,karbala,كربلاء,عامود 827,KRB530
531,KRB,karbala,كربلاء,عامود 828,KRB531
532,KRB,karbala,كربلاء,عامود 829,KRB532
533,KRB,karbala,كربلاء,عامود 830,KRB533
534,KRB,karbala,كربلاء,عامود 831,KRB534
535,KRB,karbala,كربلاء,عامود 832,KRB535
536,KRB,karbala,كربلاء,عامود 833,KRB536
537,KRB,karbala,كربلاء,عامود 834,KRB537
538,KRB,karbala,كربلاء,عامود 835,KRB538
539,KRB,karbala,كربلاء,عامود 836,KRB539
540,KRB,karbala,كربلاء,عامود 837,KRB540
541,KRB,karbala,كربلاء,عامود 838,KRB541
542,KRB,karbala,كربلاء,عامود 839,KRB542
543,KRB,karbala,كربلاء,عامود 840,KRB543
544,KRB,karbala,كربلاء,عامود 841,KRB544
545,KRB,karbala,كربلاء,عامود 842,KRB545
546,KRB,karbala,كربلاء,عامود 843,KRB546
547,KRB,karbala,كربلاء,عامود 844,KRB547
548,KRB,karbala,كربلاء,عامود 845,KRB548
549,KRB,karbala,كربلاء,عامود 846,KRB549
550,KRB,karbala,كربلاء,عامود 847,KRB550
551,KRB,karbala,كربلاء,عامود 848,KRB551
552,KRB,karbala,كربلاء,عامود 849,KRB552
553,KRB,karbala,كربلاء,عامود 850,KRB553
554,KRB,karbala,كربلاء,عامود 851,KRB554
555,KRB,karbala,كربلاء,عامود 852,KRB555
556,KRB,karbala,كربلاء,عامود 853,KRB556
557,KRB,karbala,كربلاء,عامود 854,KRB557
558,KRB,karbala,كربلاء,عامود 855,KRB558
559,KRB,karbala,كربلاء,عامود 856,KRB559
560,KRB,karbala,كربلاء,عامود 857,KRB560
561,KRB,karbala,كربلاء,عامود 858,KRB561
562,KRB,karbala,كربلاء,عامود 859,KRB562
563,KRB,karbala,كربلاء,عامود 860,KRB563
564,KRB,karbala,كربلاء,عامود 861,KRB564
565,KRB,karbala,كربلاء,عامود 862,KRB565
566,KRB,karbala,كربلاء,عامود 863,KRB566
567,KRB,karbala,كربلاء,عامود 864,KRB567
568,KRB,karbala,كربلاء,عامود 865,KRB568
569,KRB,karbala,كربلاء,عامود 866,KRB569
570,KRB,karbala,كربلاء,عامود 867,KRB570
571,KRB,karbala,كربلاء,عامود 868,KRB571
572,KRB,karbala,كربلاء,عامود 869,KRB572
573,KRB,karbala,كربلاء,عامود 870,KRB573
574,KRB,karbala,كربلاء,عامود 871,KRB574
575,KRB,karbala,كربلاء,عامود 872,KRB575
576,KRB,karbala,كربلاء,عامود 873,KRB576
577,KRB,karbala,كربلاء,عامود 874,KRB577
578,KRB,karbala,كربلاء,عامود 875,KRB578
579,KRB,karbala,كربلاء,عامود 876,KRB579
580,KRB,karbala,كربلاء,عامود 877,KRB580
581,KRB,karbala,كربلاء,عامود 878,KRB581
582,KRB,karbala,كربلاء,عامود 879,KRB582
583,KRB,karbala,كربلاء,عامود 880,KRB583
584,KRB,karbala,كربلاء,عامود 881,KRB584
585,KRB,karbala,كربلاء,عامود 882,KRB585
586,KRB,karbala,كربلاء,عامود 883,KRB586
587,KRB,karbala,كربلاء,عامود 884,KRB587
588,KRB,karbala,كربلاء,عامود 885,KRB588
589,KRB,karbala,كربلاء,عامود 886,KRB589
590,KRB,karbala,كربلاء,عامود 887,KRB590
591,KRB,karbala,كربلاء,عامود 888,KRB591
592,KRB,karbala,كربلاء,عامود 889,KRB592
593,KRB,karbala,كربلاء,عامود 890,KRB593
594,KRB,karbala,كربلاء,عامود 891,KRB594
595,KRB,karbala,كربلاء,عامود 892,KRB595
596,KRB,karbala,كربلاء,عامود 893,KRB596
597,KRB,karbala,كربلاء,عامود 894,KRB597
598,KRB,karbala,كربلاء,عامود 895,KRB598
599,KRB,karbala,كربلاء,عامود 896,KRB599
600,KRB,karbala,كربلاء,عامود 897,KRB600
601,KRB,karbala,كربلاء,عامود 898,KRB601
602,KRB,karbala,كربلاء,عامود 899,KRB602
603,KRB,karbala,كربلاء,عامود 900,KRB603
604,KRB,karbala,كربلاء,عامود 901,KRB604
605,KRB,karbala,كربلاء,عامود 902,KRB605
606,KRB,karbala,كربلاء,عامود 903,KRB606
607,KRB,karbala,كربلاء,عامود 904,KRB607
608,KRB,karbala,كربلاء,عامود 905,KRB608
609,KRB,karbala,كربلاء,عامود 906,KRB609
610,KRB,karbala,كربلاء,عامود 907,KRB610
611,KRB,karbala,كربلاء,عامود 908,KRB611
612,KRB,karbala,كربلاء,عامود 909,KRB612
613,KRB,karbala,كربلاء,عامود 910,KRB613
614,KRB,karbala,كربلاء,عامود 911,KRB614
615,KRB,karbala,كربلاء,عامود 912,KRB615
616,KRB,karbala,كربلاء,عامود 913,KRB616
617,KRB,karbala,كربلاء,عامود 914,KRB617
618,KRB,karbala,كربلاء,عامود 915,KRB618
619,KRB,karbala,كربلاء,عامود 916,KRB619
620,KRB,karbala,كربلاء,عامود 917,KRB620
621,KRB,karbala,كربلاء,عامود 918,KRB621
622,KRB,karbala,كربلاء,عامود 919,KRB622
623,KRB,karbala,كربلاء,عامود 920,KRB623
624,KRB,karbala,كربلاء,عامود 921,KRB624
625,KRB,karbala,كربلاء,عامود 922,KRB625
626,KRB,karbala,كربلاء,عامود 923,KRB626
627,KRB,karbala,كربلاء,عامود 924,KRB627
628,KRB,karbala,كربلاء,عامود 925,KRB628
629,KRB,karbala,كربلاء,عامود 926,KRB629
630,KRB,karbala,كربلاء,عامود 927,KRB630
631,KRB,karbala,كربلاء,عامود 928,KRB631
632,KRB,karbala,كربلاء,عامود 929,KRB632
633,KRB,karbala,كربلاء,عامود 930,KRB633
634,KRB,karbala,كربلاء,عامود 931,KRB634
635,KRB,karbala,كربلاء,عامود 932,KRB635
636,KRB,karbala,كربلاء,عامود 933,KRB636
637,KRB,karbala,كربلاء,عامود 934,KRB637
638,KRB,karbala,كربلاء,عامود 935,KRB638
639,KRB,karbala,كربلاء,عامود 936,KRB639
640,KRB,karbala,كربلاء,عامود 937,KRB640
641,KRB,karbala,كربلاء,عامود 938,KRB641
642,KRB,karbala,كربلاء,عامود 939,KRB642
643,KRB,karbala,كربلاء,عامود 940,KRB643
644,KRB,karbala,كربلاء,عامود 941,KRB644
645,KRB,karbala,كربلاء,عامود 942,KRB645
646,KRB,karbala,كربلاء,عامود 943,KRB646
647,KRB,karbala,كربلاء,عامود 944,KRB647
648,KRB,karbala,كربلاء,عامود 945,KRB648
649,KRB,karbala,كربلاء,عامود 946,KRB649
650,KRB,karbala,كربلاء,عامود 947,KRB650
651,KRB,karbala,كربلاء,عامود 948,KRB651
652,KRB,karbala,كربلاء,عامود 949,KRB652
653,KRB,karbala,كربلاء,عامود 950,KRB653
654,KRB,karbala,كربلاء,عامود 951,KRB654
655,KRB,karbala,كربلاء,عامود 952,KRB655
656,KRB,karbala,كربلاء,عامود 953,KRB656
657,KRB,karbala,كربلاء,عامود 954,KRB657
658,KRB,karbala,كربلاء,عامود 955,KRB658
659,KRB,karbala,كربلاء,عامود 956,KRB659
660,KRB,karbala,كربلاء,عامود 957,KRB660
661,KRB,karbala,كربلاء,عامود 958,KRB661
662,KRB,karbala,كربلاء,عامود 959,KRB662
663,KRB,karbala,كربلاء,عامود 960,KRB663
664,KRB,karbala,كربلاء,عامود 961,KRB664
665,KRB,karbala,كربلاء,عامود 962,KRB665
666,KRB,karbala,كربلاء,عامود 963,KRB666
667,KRB,karbala,كربلاء,عامود 964,KRB667
668,KRB,karbala,كربلاء,عامود 965,KRB668
669,KRB,karbala,كربلاء,عامود 966,KRB669
670,KRB,karbala,كربلاء,عامود 967,KRB670
671,KRB,karbala,كربلاء,عامود 968,KRB671
672,KRB,karbala,كربلاء,عامود 969,KRB672
673,KRB,karbala,كربلاء,عامود 970,KRB673
674,KRB,karbala,كربلاء,عامود 971,KRB674
675,KRB,karbala,كربلاء,عامود 972,KRB675
676,KRB,karbala,كربلاء,عامود 973,KRB676
677,KRB,karbala,كربلاء,عامود 974,KRB677
678,KRB,karbala,كربلاء,عامود 975,KRB678
679,KRB,karbala,كربلاء,عامود 976,KRB679
680,KRB,karbala,كربلاء,عامود 977,KRB680
681,KRB,karbala,كربلاء,عامود 978,KRB681
682,KRB,karbala,كربلاء,عامود 979,KRB682
683,KRB,karbala,كربلاء,عامود 980,KRB683
684,KRB,karbala,كربلاء,عامود 981,KRB684
685,KRB,karbala,كربلاء,عامود 982,KRB685
686,KRB,karbala,كربلاء,عامود 983,KRB686
687,KRB,karbala,كربلاء,عامود 984,KRB687
688,KRB,karbala,كربلاء,عامود 985,KRB688
689,KRB,karbala,كربلاء,عامود 986,KRB689
690,KRB,karbala,كربلاء,عامود 987,KRB690
691,KRB,karbala,كربلاء,عامود 988,KRB691
692,KRB,karbala,كربلاء,عامود 989,KRB692
693,KRB,karbala,كربلاء,عامود 990,KRB693
694,KRB,karbala,كربلاء,عامود 991,KRB694
695,KRB,karbala,كربلاء,عامود 992,KRB695
696,KRB,karbala,كربلاء,عامود 993,KRB696
697,KRB,karbala,كربلاء,عامود 994,KRB697
698,KRB,karbala,كربلاء,عامود 995,KRB698
699,KRB,karbala,كربلاء,عامود 996,KRB699
700,KRB,karbala,كربلاء,عامود 997,KRB700
701,KRB,karbala,كربلاء,عامود 998,KRB701
702,KRB,karbala,كربلاء,عامود 999,KRB702
703,KRB,karbala,كربلاء,عامود 1000,KRB703
704,KRB,karbala,كربلاء,عامود 1001,KRB704
705,KRB,karbala,كربلاء,عامود 1002,KRB705
706,KRB,karbala,كربلاء,عامود 1003,KRB706
707,KRB,karbala,كربلاء,عامود 1004,KRB707
708,KRB,karbala,كربلاء,عامود 1005,KRB708
709,KRB,karbala,كربلاء,عامود 1006,KRB709
710,KRB,karbala,كربلاء,عامود 1007,KRB710
711,KRB,karbala,كربلاء,عامود 1008,KRB711
712,KRB,karbala,كربلاء,عامود 1009,KRB712
713,KRB,karbala,كربلاء,عامود 1010,KRB713
714,KRB,karbala,كربلاء,عامود 1011,KRB714
715,KRB,karbala,كربلاء,عامود 1012,KRB715
716,KRB,karbala,كربلاء,عامود 1013,KRB716
717,KRB,karbala,كربلاء,عامود 1014,KRB717
718,KRB,karbala,كربلاء,عامود 1015,KRB718
719,KRB,karbala,كربلاء,عامود 1016,KRB719
720,KRB,karbala,كربلاء,عامود 1017,KRB720
721,KRB,karbala,كربلاء,عامود 1018,KRB721
722,KRB,karbala,كربلاء,عامود 1019,KRB722
723,KRB,karbala,كربلاء,عامود 1020,KRB723
724,KRB,karbala,كربلاء,عامود 1021,KRB724
725,KRB,karbala,كربلاء,عامود 1022,KRB725
726,KRB,karbala,كربلاء,عامود 1023,KRB726
727,KRB,karbala,كربلاء,عامود 1024,KRB727
728,KRB,karbala,كربلاء,عامود 1025,KRB728
729,KRB,karbala,كربلاء,عامود 1026,KRB729
730,KRB,karbala,كربلاء,عامود 1027,KRB730
731,KRB,karbala,كربلاء,عامود 1028,KRB731
732,KRB,karbala,كربلاء,عامود 1029,KRB732
733,KRB,karbala,كربلاء,عامود 1030,KRB733
734,KRB,karbala,كربلاء,عامود 1031,KRB734
735,KRB,karbala,كربلاء,عامود 1032,KRB735
736,KRB,karbala,كربلاء,عامود 1033,KRB736
737,KRB,karbala,كربلاء,عامود 1034,KRB737
738,KRB,karbala,كربلاء,عامود 1035,KRB738
739,KRB,karbala,كربلاء,عامود 1036,KRB739
740,KRB,karbala,كربلاء,عامود 1037,KRB740
741,KRB,karbala,كربلاء,عامود 1038,KRB741
742,KRB,karbala,كربلاء,عامود 1039,KRB742
743,KRB,karbala,كربلاء,عامود 1040,KRB743
744,KRB,karbala,كربلاء,عامود 1041,KRB744
745,KRB,karbala,كربلاء,عامود 1042,KRB745
746,KRB,karbala,كربلاء,عامود 1043,KRB746
747,KRB,karbala,كربلاء,عامود 1044,KRB747
748,KRB,karbala,كربلاء,عامود 1045,KRB748
749,KRB,karbala,كربلاء,عامود 1046,KRB749
750,KRB,karbala,كربلاء,عامود 1047,KRB750
751,KRB,karbala,كربلاء,عامود 1048,KRB751
752,KRB,karbala,كربلاء,عامود 1049,KRB752
753,KRB,karbala,كربلاء,عامود 1050,KRB753
754,KRB,karbala,كربلاء,عامود 1051,KRB754
755,KRB,karbala,كربلاء,عامود 1052,KRB755
756,KRB,karbala,كربلاء,عامود 1053,KRB756
757,KRB,karbala,كربلاء,عامود 1054,KRB757
758,KRB,karbala,كربلاء,عامود 1055,KRB758
759,KRB,karbala,كربلاء,عامود 1056,KRB759
760,KRB,karbala,كربلاء,عامود 1057,KRB760
761,KRB,karbala,كربلاء,عامود 1058,KRB761
762,KRB,karbala,كربلاء,عامود 1059,KRB762
763,KRB,karbala,كربلاء,عامود 1060,KRB763
764,KRB,karbala,كربلاء,عامود 1061,KRB764
765,KRB,karbala,كربلاء,عامود 1062,KRB765
766,KRB,karbala,كربلاء,عامود 1063,KRB766
767,KRB,karbala,كربلاء,عامود 1064,KRB767
768,KRB,karbala,كربلاء,عامود 1065,KRB768
769,KRB,karbala,كربلاء,عامود 1066,KRB769
770,KRB,karbala,كربلاء,عامود 1067,KRB770
771,KRB,karbala,كربلاء,عامود 1068,KRB771
772,KRB,karbala,كربلاء,عامود 1069,KRB772
773,KRB,karbala,كربلاء,عامود 1070,KRB773
774,KRB,karbala,كربلاء,عامود 1071,KRB774
775,KRB,karbala,كربلاء,عامود 1072,KRB775
776,KRB,karbala,كربلاء,عامود 1073,KRB776
777,KRB,karbala,كربلاء,عامود 1074,KRB777
778,KRB,karbala,كربلاء,عامود 1075,KRB778
779,KRB,karbala,كربلاء,عامود 1076,KRB779
780,KRB,karbala,كربلاء,عامود 1077,KRB780
781,KRB,karbala,كربلاء,عامود 1078,KRB781
782,KRB,karbala,كربلاء,عامود 1079,KRB782
783,KRB,karbala,كربلاء,عامود 1080,KRB783
784,KRB,karbala,كربلاء,عامود 1081,KRB784
785,KRB,karbala,كربلاء,عامود 1082,KRB785
786,KRB,karbala,كربلاء,عامود 1083,KRB786
787,KRB,karbala,كربلاء,عامود 1084,KRB787
788,KRB,karbala,كربلاء,عامود 1085,KRB788
789,KRB,karbala,كربلاء,عامود 1086,KRB789
790,KRB,karbala,كربلاء,عامود 1087,KRB790
791,KRB,karbala,كربلاء,عامود 1088,KRB791
792,KRB,karbala,كربلاء,عامود 1089,KRB792
793,KRB,karbala,كربلاء,عامود 1090,KRB793
794,KRB,karbala,كربلاء,عامود 1091,KRB794
795,KRB,karbala,كربلاء,عامود 1092,KRB795
796,KRB,karbala,كربلاء,عامود 1093,KRB796
797,KRB,karbala,كربلاء,عامود 1094,KRB797
798,KRB,karbala,كربلاء,عامود 1095,KRB798
799,KRB,karbala,كربلاء,عامود 1096,KRB799
800,KRB,karbala,كربلاء,عامود 1097,KRB800
801,KRB,karbala,كربلاء,عامود 1098,KRB801
802,KRB,karbala,كربلاء,عامود 1099,KRB802
803,KRB,karbala,كربلاء,عامود 1100,KRB803
804,KRB,karbala,كربلاء,عامود 1101,KRB804
805,KRB,karbala,كربلاء,عامود 1102,KRB805
806,KRB,karbala,كربلاء,عامود 1103,KRB806
807,KRB,karbala,كربلاء,عامود 1104,KRB807
808,KRB,karbala,كربلاء,عامود 1105,KRB808
809,KRB,karbala,كربلاء,عامود 1106,KRB809
810,KRB,karbala,كربلاء,عامود 1107,KRB810
811,KRB,karbala,كربلاء,عامود 1108,KRB811
812,KRB,karbala,كربلاء,عامود 1109,KRB812
813,KRB,karbala,كربلاء,عامود 1110,KRB813
814,KRB,karbala,كربلاء,عامود 1111,KRB814
815,KRB,karbala,كربلاء,عامود 1112,KRB815
816,KRB,karbala,كربلاء,عامود 1113,KRB816
817,KRB,karbala,كربلاء,عامود 1114,KRB817
818,KRB,karbala,كربلاء,عامود 1115,KRB818
819,KRB,karbala,كربلاء,عامود 1116,KRB819
820,KRB,karbala,كربلاء,عامود 1117,KRB820
821,KRB,karbala,كربلاء,عامود 1118,KRB821
822,KRB,karbala,كربلاء,عامود 1119,KRB822
823,KRB,karbala,كربلاء,عامود 1120,KRB823
824,KRB,karbala,كربلاء,عامود 1121,KRB824
825,KRB,karbala,كربلاء,عامود 1122,KRB825
826,KRB,karbala,كربلاء,عامود 1123,KRB826
827,KRB,karbala,كربلاء,عامود 1124,KRB827
828,KRB,karbala,كربلاء,عامود 1125,KRB828
829,KRB,karbala,كربلاء,عامود 1126,KRB829
830,KRB,karbala,كربلاء,عامود 1127,KRB830
831,KRB,karbala,كربلاء,عامود 1128,KRB831
832,KRB,karbala,كربلاء,عامود 1129,KRB832
833,KRB,karbala,كربلاء,عامود 1130,KRB833
834,KRB,karbala,كربلاء,عامود 1131,KRB834
835,KRB,karbala,كربلاء,عامود 1132,KRB835
836,KRB,karbala,كربلاء,عامود 1133,KRB836
837,KRB,karbala,كربلاء,عامود 1134,KRB837
838,KRB,karbala,كربلاء,عامود 1135,KRB838
839,KRB,karbala,كربلاء,عامود 1136,KRB839
840,KRB,karbala,كربلاء,عامود 1137,KRB840
841,KRB,karbala,كربلاء,عامود 1138,KRB841
842,KRB,karbala,كربلاء,عامود 1139,KRB842
843,KRB,karbala,كربلاء,عامود 1140,KRB843
844,KRB,karbala,كربلاء,عامود 1141,KRB844
845,KRB,karbala,كربلاء,عامود 1142,KRB845
846,KRB,karbala,كربلاء,عامود 1143,KRB846
847,KRB,karbala,كربلاء,عامود 1144,KRB847
848,KRB,karbala,كربلاء,عامود 1145,KRB848
